plot_name	sample_name	colony_points	colony_threeD_area	rot_colony_twoD_area	colony_rugosity	env_points	env_threeD_area	env_twoD_area	env_rugosity
cur_kal_20m_20200214	KP0332_AC_WP20	3313	0.02150234379892078	0.012281381214968915	1.750808270059485	152500	1.2505725185108474	0.6271588955487073	1.99402819187745
cur_kal_20m_20200214	KP0333_AC_WP20	237	0.000985844386311142	0.0007911428697383561	1.2461015879940582	112236	0.9206769993094948	0.49408300738425914	1.8634055119274
cur_kal_20m_20200214	KP0334_AC_WP20	2275	0.016488497435019647	0.009577497065855985	1.7215873125977297	121540	1.0017789574338416	0.5732654623090275	1.7474957472561243
cur_kal_20m_20200214	KP0335_AC_WP20	526	0.004383427862495185	0.0017819497203977962	2.4599054688909203	88626	0.7331968391700667	0.4388373063445962	1.67077144210325
cur_kal_20m_20200214	KP0336_AC_WP20	1050	0.005839678511461435	0.004638108251688559	1.2590647295339494	100080	0.8250238012946096	0.4542451592872648	1.8162522691251495
cur_kal_20m_20200214	KP0337_AC_WP20	1083	0.007351753984967241	0.004546421235644462	1.6170419773972216	102947	0.858488324635119	0.45136065224005606	1.9020008066155758
cur_kal_20m_20200214	KP0338_AC_WP20	5546	0.03432037948455812	0.022808139631313507	1.5047426067770715	139640	1.1634006617051749	0.6300161549943671	1.8466203643866508
cur_kal_20m_20200214	KP0339_AC_WP20	289	0.00288908898653908	0.0017412635967615818	1.6591910563755163	112935	0.9639450542774638	0.4701530636107245	2.0502792151867957
cur_kal_20m_20200214	KP0340_AC_WP20	6282	0.048484312239756286	0.04167249252630356	1.1634608179281123	193945	1.6513346390363084	0.8191939263362105	2.0158042997484014
cur_kal_20m_20200214	KP0341_LM_WP20	4534	0.027550433864509755	0.027034789237924205	1.0190733732764674	144123	1.2914250832865153	0.7485725440311194	1.725183609235912
cur_kal_20m_20200214	KP0342_LM_WP20	20737	0.08055470098238289	0.0655803769443811	1.2283354371491575	292740	2.5429052758405146	1.2005625818641918	2.118094728466366
cur_kal_20m_20200214	KP0343_LM_WP20	4561	0.02378983257978903	0.022539022109453972	1.0554953300219003	170014	1.4952312970038797	0.7611706278252498	1.9643838613109965
cur_kal_20m_20200214	KP0344_LM_WP20	40657	0.2833803380951424	0.20309622400279703	1.395300870247788	270313	2.4084312438898	1.2763666382169112	1.88694311789157
cur_kal_20m_20200214	KP0345_LM_WP20	20164	0.15936630611682276	0.09580403193001134	1.6634613690710447	268507	2.31191645695107	1.070693911079303	2.159269267367519
cur_kal_20m_20200214	KP0346_AC_WP20	2065	0.012079569120365587	0.006802398280476237	1.7757809264176008	132140	1.1465976941845146	0.6266606055172127	1.8296948684657992
cur_kal_20m_20200214	KP0347_AC_WP20	4652	0.04041513155986965	0.03912419401451848	1.0329958885510107	143687	1.2882396936894132	0.761319681185622	1.6921140035197904
cur_kal_20m_20200214	KP0348_LM_WP20	25074	0.20977805682255699	0.16189713923061946	1.2957490034689991	239901	2.1770743285125347	1.1900119142448655	1.8294559091822369
cur_kal_20m_20200214	KP0349_LM_WP20	40998	0.3291992508424959	0.21603357191698971	1.5238337630643342	282626	2.5810550957369123	1.3011097788830626	1.983733530888238
cur_kal_20m_20200214	KP0350_LM_WP20	76024	0.5450344057091085	0.401944089558353	1.3559955721901022	398735	3.5816733159732346	1.8429722072037173	1.9434223163937956
cur_kal_20m_20200214	KP0351_AC_WP20	1934	0.016446948892909603	0.0073878764515242865	2.226207896250921	147647	1.28503584241659	0.5691722359449922	2.257727558131951
cur_kal_20m_20200214	KP0352_AC_WP20	8840	0.060122464244753884	0.025856728257578933	2.3252154582678584	122809	1.0698744206645925	0.4452100385917042	2.4030779360879575
cur_kal_20m_20200214	KP0353_AC_WP20	7957	0.06453453676041496	0.02643162637242594	2.441565110338379	199640	1.7264507727664071	0.7727628913389764	2.234127430439838
cur_kal_20m_20200214	KP0354_AC_WP20	287	0.00206599419873124	0.0015184175733282403	1.360623213944211	144818	1.263078329951821	0.5176962984285912	2.439805603759874
cur_kal_20m_20200214	KP0355_AC_WP20	2775	0.0201722716487612	0.011926671693533288	1.6913580055782642	139274	1.132679130834557	0.48875124268474013	2.3174961655599726
cur_kal_20m_20200214	KP0356_AC_WP20	6267	0.043149624557551114	0.023122222773326297	1.8661538287455801	158584	1.3021332140812178	0.5819884875464507	2.2373865496390763
cur_kal_20m_20200214	KP0357_AC_WP20	2192	0.015504675422512996	0.011017394333763166	1.4072905945644887	138824	1.134570768749951	0.4963721443603258	2.285726106190087
cur_kal_20m_20200214	KP0358_AC_WP20	36215	0.27185898550096776	0.1618171979928451	1.680037652814803	303510	2.516618443227392	1.0390883874130954	2.4219483864050693
cur_kal_20m_20200214	KP0359_AC_WP20	889	0.0058129350902880895	0.0034760352735804553	1.6722888672819864	139101	1.1283950083490883	0.41832841711324065	2.69739028521133
cur_kal_20m_20200214	KP0360_AC_WP20	830	0.006350293686001084	0.00325918282315664	1.9484312573329619	136906	1.1267282628653927	0.40328095152169147	2.793903998227372
cur_kal_20m_20200214	KP0361_AC_WP20	811	0.006831796939610107	0.003529077157939262	1.935859329184915	138760	1.1496396244753528	0.42743330094241244	2.689635135916194
cur_kal_20m_20200214	KP0362_AC_WP20	701	0.005300932040743992	0.0032474822922471773	1.632320537481939	162670	1.348201253436056	0.4899253387164473	2.7518504288188095
cur_kal_20m_20200214	KP0363_AC_WP20	3410	0.019347533899790083	0.011824344957922898	1.6362457259694776	205057	1.692698792489149	0.6368472656127944	2.657935244269882
cur_kal_20m_20200214	KP0364_AC_WP20	10124	0.06138285404997195	0.028389128306540903	2.1621958021102476	123984	1.0258015768657067	0.4732481306468057	2.1675766060897184
cur_kal_20m_20200214	KP0365_AC_WP20	711	0.0051012090918325795	0.002908848593425361	1.753686700422441	139644	1.1353277373862898	0.43178208769777304	2.6293998054429837
cur_kal_20m_20200214	KP0366_AC_WP20	82	0.0004566675519985873	0.0003001888729077053	1.521267419325673	131120	1.0807805196692026	0.4116049202199216	2.6257716236524544
cur_kal_20m_20200214	KP0367_AC_WP20	1113	0.008003236764187273	0.0035314096011580176	2.2663009019296023	86191	0.7110036796216167	0.3494538571639471	2.0346139126690126
cur_kal_20m_20200214	KP0368_AC_WP20	730	0.005735935069838283	0.0025459790298508404	2.252938850864899	120469	0.9906576539994996	0.4733941398881723	2.092669871734192
cur_kal_20m_20200214	KP0369_AC_WP20	5127	0.04003662581695136	0.032328036061845755	1.238449058283607	206026	1.732008238617132	0.7331988245097719	2.3622627051743836
cur_kal_20m_20200214	KP0370_AC_WP20	8855	0.0723898747009953	0.03991533954487814	1.8135853415353003	189283	1.636067113052962	0.7164502117973244	2.283574051780428
cur_kal_20m_20200214	KP0371_AC_WP20	316	0.0024307879658372507	0.002131835678854162	1.1402323312009546	152925	1.2966464524263204	0.5102149330954647	2.541372994631086
cur_kal_20m_20200214	KP0372_AC_WP20	17070	0.13778387166625383	0.0620401150264124	2.2208835623143988	236671	1.9647233020146864	0.7674065573002378	2.560211772136336
cur_kal_20m_20200214	KP0373_AC_WP20	667	0.005393521787561839	0.0042921736125548626	1.256594507683815	168409	1.410992021957233	0.5362304778725566	2.631316346573976
cur_kal_20m_20200214	KP0374_AC_WP20	10913	0.029091620130489184	0.027378395309548487	1.062575793853893	185909	1.538757710285995	0.7055664674386424	2.1808827109825892
cur_kal_20m_20200214	KP0375_LM_WP20	7151	0.04897106139997512	0.04109650156680647	1.1916114397321087	185769	1.5103484188117953	0.6929952816684551	2.179449786693325
cur_kal_20m_20200214	KP0376_LM_WP20	7580	0.054074736726317366	0.05248763765799699	1.0302375785830127	192451	1.5715339083104158	0.759631687903126	2.068810363412367
cur_kal_20m_20200214	KP0377_LM_WP20	20198	0.15929247432663796	0.08799661327372628	1.8102114206501962	223395	1.8388345580960601	0.8511150875666863	2.1605004833755626
cur_kal_20m_20200214	KP0378_AC_WP20	230	0.001846543109213445	0.00147489525356367	1.251982542320746	86973	0.6905037170767826	0.41542607712700363	1.6621578545385405
cur_kal_20m_20200214	KP0379_AC_WP20	13	5.0084047931412816e-05	2.2960304509318155e-05	2.181332042486058	121592	1.0009453648817026	0.48705329515465356	2.0551043896825982
cur_kal_20m_20200214	KP0380_LM_WP20	3559	0.02307986426656798	0.022317871431267167	1.0341427200012125	161047	1.2823785083748103	0.6573906706789677	1.9507099287708802
cur_kal_20m_20200214	KP0381_AC_WP20	4911	0.019152623196288427	0.020875417016935596	1	173671	1.3916530629066552	0.6653507172028946	2.0916082705330266
cur_kal_20m_20200214	KP0382_AC_WP20	474	0.0012466110627386276	0.001211383096539946	1.0290807807202382	61834	0.5448400640327103	0.271275534660862	2.0084378958605607
cur_kal_20m_20200214	KP0383_AC_WP20	2066	0.0029966031385515518	0.0037630956896229513	1	148134	1.1749142042281115	0.5837635591702052	2.0126542429236274
cur_kal_20m_20200214	KP0384_AC_WP20	13873	0.08084796345755237	0.07713762721746335	1.0481002122301348	214868	1.7276322709585679	1.030536769546212	1.6764392324587467
cur_kal_20m_20200214	KP0385_AC_WP20	6401	0.015002111074520099	0.01639492400817703	1	200559	1.6845790221976635	0.7549676640062308	2.2313260587327095
cur_kal_20m_20200214	KP0386_AC_WP20	146	0.0009337794369324548	0.0007757844013165708	1.2036584331262052	90989	0.7754754943283654	0.396228292214394	1.9571431661138565
cur_kal_20m_20200214	KP0387_AC_WP20	18	9.429345496858658e-05	3.467770015711933e-05	2.719138078400743	69697	0.5924520364748085	0.33558053207351624	1.765454130530489
cur_kal_20m_20200214	KP0388_AC_WP20	211	0.0014701365471172212	0.0015945041267139992	1	87333	0.7377906965701662	0.3832858330629549	1.9249099051594314
cur_kal_20m_20200214	KP0389_AC_WP20	288	0.001846279778147644	0.0017240005564418048	1.0709275999064718	64266	0.5439508347407035	0.27527906369829436	1.9759978380952108
cur_kal_20m_20200214	KP0390_AC_WP20	42	0.0002480462409142544	0.00013655666985803853	1.8164344603022182	58089	0.4888570389649994	0.24767833343612747	1.9737577856848276
cur_kal_20m_20200214	KP0391_LM_WP20	17738	0.14400761874293752	0.10053265529678623	1.4324461869410214	228210	1.9513075064971759	0.981601791056779	1.9878809556739143
cur_kal_20m_20200214	KP0392_AC_WP20	1806	0.01067035754651565	0.0065830110486007395	1.6208931547796357	102739	0.8860674962657502	0.5672283247603366	1.5621002294624982
cur_kal_20m_20200214	KP0393_AC_WP20	170	0.0015554789949171392	0.0010305114503772438	1.5094242711691543	80425	0.6958833269959757	0.4152787230175417	1.6757018561882377
cur_kal_20m_20200214	KP0394_AC_WP20	1523	0.008565896446293929	0.005397449805348937	1.587026606121473	88067	0.7618792415624343	0.48840780781507387	1.5599243692903964
cur_kal_20m_20200214	KP0395_AC_WP20	123	0.0009322437034317824	0.0006059008765721165	1.5386076163248847	66257	0.5680083427476121	0.38607758585808766	1.4712284876242405
cur_kal_20m_20200214	KP0396_AC_WP20	173	0.001179010244775747	0.0007606344479199412	1.5500353001365	79353	0.6777692130737747	0.420651283235107	1.6112377165742806
cur_kal_20m_20200214	KP0397_AC_WP20	246	0.00229862651498453	0.0009985127252037068	2.302050296370121	76331	0.6572331038550971	0.41579669078725184	1.5806597753597313
cur_kal_20m_20200214	KP0399_LM_WP20	2590	0.022072876767437122	0.018764212743305028	1.1763284220550425	116945	1.021450994882435	0.5936222457921972	1.720708753964054
cur_kal_20m_20200214	KP0400_LM_WP20	114394	0.6694118190581303	0.4384898418502051	1.5266301637309347	575588	4.622255713271477	1.993454765107741	2.3187161274871753
cur_kal_20m_20200214	KP0401_AC_WP20	1602	0.008578491532302196	0.006646240562254971	1.290728412844515	148137	1.1040244364079528	0.4862167678449993	2.2706424570694854
cur_kal_20m_20200214	KP0402_AC_WP20	875	0.0014725917306712035	0.0016237684471763262	1	146804	1.095686518315075	0.5554927399275594	1.972458755190862
cur_kal_20m_20200214	KP0403_LM_WP20	226	0.0005704986657809459	0.0004876719078833181	1.1698411504921977	134810	1.0066051077726559	0.516443028094649	1.9491116212496808
cur_kal_20m_20200214	KP0404_AC_WP20	726	0.0036308787000934937	0.0026442213582176695	1.3731371954959466	131236	1.0149845448717492	0.5701204434859416	1.7802984552978538
cur_kal_20m_20200214	KP0405_AC_WP20	667	0.004677768771812744	0.0027134780683158283	1.7239014482678645	111423	0.9299453931479829	0.5081745419450362	1.8299724137864528
cur_kal_20m_20200214	KP0450_AC_WP20	5812	0.03849053564552955	0.03144063475798938	1.2242289617180429	164789	1.4683644284052586	0.7249270007820323	2.0255341942309024
cur_kal_20m_20200214	KP0451_LM_WP20	2965	0.020996274930978255	0.020945281035048786	1.0024346245745825	137992	1.1404108028054094	0.6977492695547525	1.634413467079841
cur_kal_20m_20200214	KP0454_AC_WP20	19917	0.040175098824211414	0.026616399144036254	1.509411495026109	267345	2.211449456652975	0.9185763813583732	2.407474763701986
cur_kal_20m_20200214	KP0455_AC_WP20	31112	0.12879525552834545	0.06307021222415511	2.0420932637835403	275050	2.1271004890436327	0.8975660695576227	2.3698539429994296
cur_kal_20m_20200214	KP0456_AC_WP20	5258	0.03740936571030655	0.03236626755537406	1.1558133988203758	251249	1.974186592650318	0.7051449452398835	2.7996890653151016
cur_kal_20m_20200214	KP0457_AC_WP20	900	0.0033649354495920544	0.003113260690395774	1.080839603304883	140470	1.1434723122250097	0.5547859531522296	2.0611053789807263
cur_kal_20m_20200214	KP0458_LM_WP20	9049	0.0701183926446256	0.058661867259249476	1.1952976596320284	203050	1.7017949015110871	0.8627610736789963	1.9724984742928566
cur_kal_20m_20200214	KP0459_LM_WP20	10992	0.06278926746452172	0.06455491952759439	1	186236	1.6113856402176057	0.8856831405200503	1.819370344197183
cur_kal_20m_20200214	KP0460_LM_WP20	16106	0.10309381708175985	0.07929604640010911	1.3001129534450282	229391	1.8869657742070873	0.9662836211587927	1.9528073672036252
cur_kal_20m_20200214	KP0461_AC_WP20	374	0.001449390904181602	0.0011884712346943958	1.2195422673013194	78327	0.6502516867895027	0.3473461916500149	1.8720564739765295
