plot_name	sample_name	colony_points	colony_threeD_area	rot_colony_twoD_area	colony_rugosity	env_points	env_threeD_area	env_twoD_area	env_rugosity
cur_kal_20m_20200214	KP0322_LM_WP20	40636	0.2366043336827855	0.20427804913591513	1.1582464914052624	399146	2.881197769541702	1.3997045695041104	2.058432780970671
cur_kal_20m_20200214	KP0323_AC_WP20	51	7.420374716201323e-05	6.376157002072294e-05	1.1637691345726981	79641	0.537229384723933	0.21614773461960884	2.485473121748812
cur_kal_20m_20200214	KP0324_AC_WP20	4196	0.013788261036381463	0.010984221059045772	1.255278909834621	116254	0.7915057869403364	0.32681819463253947	2.4218534951221793
cur_kal_20m_20200214	KP0325_AC_WP20	1526	0.006021218686276751	0.0052052671910217795	1.1567549686329939	179030	1.2052553317474235	0.5210160423528645	2.313278735726816
cur_kal_20m_20200214	KP0326_AC_WP20	2733	0.0041651115149409544	0.005428009768860992	1	173099	1.1437422716935197	0.561518256610356	2.036874595312002
cur_kal_20m_20200214	KP0327_AC_WP20	4668	0.015741380276030125	0.010397361414612224	1.5139783689646042	206278	1.3814396415967551	0.5685351081091196	2.4298229289502626
cur_kal_20m_20200214	KP0328_LM_WP20	2580	0.0074626504372426895	0.006814386893791313	1.095131602234387	210758	1.3185249312175733	0.5825180112503737	2.2634921251402376
cur_kal_20m_20200214	KP0329_AC_WP20	5517	0.018274928847400035	0.01622055503948738	1.1266524975817092	242322	1.485241900984278	0.6703347267983977	2.215672024151246
cur_kal_20m_20200214	KP0330_LM_WP20	10801	0.05141168988561077	0.039425659459338416	1.3040159781888778	269288	1.7413308283477125	0.8266059194869788	2.1066033853573716
cur_kal_20m_20200214	KP0331_AC_WP20	3887	0.012853241853832263	0.013353029521477792	1	188567	1.3074466938839522	0.6564280612627905	1.9917592970793745
