plot_name	sample_name	colony_points	mean_colony	low_colony	high_colony	mean_env	low_env	high_env	outcrop_prop
cur_kal_20m_20200214	KP0481_AC_WP20	1369	-2.1298671421473423	-2.1663857682268155	-2.100303171968324	-2.1725768769616036	-2.473314900371801	-1.7842393017076914	0.49841811100304617
cur_kal_20m_20200214	KP0482_LM_WP20	17004	-2.0721482635201833	-2.2354047553346272	-1.8992269665383485	-2.09169757066656	-2.433399338081843	-1.5123955479788787	0.39223625184134514
cur_kal_20m_20200214	KP0483_AC_WP20	1166	-1.3151904661053597	-1.3439651580743628	-1.2775018539541079	-1.290643858611264	-1.7608261501120117	-0.865858595213017	0.497935016266535
cur_kal_20m_20200214	KP0484_AC_WP20	2522	-1.6735703249373075	-1.72418985297151	-1.616273603471738	-1.5788754166844876	-2.1223665327274333	-1.1614697022786202	0.4670597233425187
cur_kal_20m_20200214	KP0485_AC_WP20	2525	-0.9962436379442853	-1.0583728883313452	-0.953618112756174	-1.1924981659004914	-1.4263639823248346	-0.9409205618412874	0.8860359956101765
cur_kal_20m_20200214	KP0486_AC_WP20	5515	-1.0436782677665	-1.1101168762484581	-0.9888538409128065	-1.2097668329295257	-1.5131586297154704	-0.9409205618412874	0.8204283991329886
cur_kal_20m_20200214	KP0487_AC_WP20	1794	-1.1210458134392804	-1.1638519943240029	-1.083339991427975	-1.2412234429608817	-1.5658513903164075	-0.9409205618412874	0.7117676974945968
cur_kal_20m_20200214	KP0488_AC_WP20	721	-1.172189788887909	-1.2042057226851701	-1.1400798775197685	-1.3368348124013012	-1.6014745665191978	-0.9409205618412874	0.6498859663118844
cur_kal_20m_20200214	KP0489_AC_WP20	461	-1.2841552789620843	-1.3021278465183774	-1.2604390230063474	-1.3573538339850237	-1.6740464906646149	-1.037398950993809	0.6124129717113702
cur_kal_20m_20200214	KP0490_AC_WP20	856	-1.3450724396937734	-1.3687824676399105	-1.321016475085866	-1.452407111652745	-1.7638958043252415	-1.13692756065782	0.6680136814929897
cur_kal_20m_20200214	KP0491_AC_WP20	553	-1.4080241987946172	-1.4356149106784237	-1.3852898776346385	-1.5080273819987757	-1.810034355209143	-1.2090420390225185	0.6689106425941238
cur_kal_20m_20200214	KP0492_AC_WP20	12250	-1.3594421860234511	-1.4494855769020192	-1.2749465429775293	-1.5067387310788318	-1.8551656273670807	-0.9847255850667441	0.569509003783382
cur_kal_20m_20200214	KP0493_AC_WP20	412	-1.339069083898075	-1.3586528495323817	-1.325534768027036	-1.5162967076911458	-1.7592017616101232	-1.2326570803084032	0.7979050831420406
cur_kal_20m_20200214	KP0494_AC_WP20	9183	-1.5265468985535398	-1.598996959133232	-1.4663796885980054	-1.5641326838465899	-1.780614902769041	-1.2021338552894576	0.4391984928848826
cur_kal_20m_20200214	KP0495_AC_WP20	990	-1.4740459949591551	-1.505396522323965	-1.4515753848658024	-1.5292083155627043	-1.756586054272746	-1.1350835052447996	0.4546080458648067
cur_kal_20m_20200214	KP0499_AC_WP20	1102	-1.2690342813007471	-1.303763051049681	-1.240767746058311	-1.441982628082202	-1.7107095917484267	-1.167943674225093	0.8137491618174272
cur_kal_20m_20200214	KP0500_AC_WP20	24	-1.3017083673208951	-1.3063687909343469	-1.2964961933527106	-1.4533495705541808	-1.7074156485172254	-1.1774046668569251	0.7654695756027939
cur_kal_20m_20200214	KP0501_AC_WP20	1787	-1.2751567684665208	-1.3104322077491695	-1.242963019142417	-1.4275681443501067	-1.7102510668216075	-1.1505415560793224	0.7773573434156335
cur_kal_20m_20200214	KP0502_AC_WP20	2262	-1.298483580517804	-1.3389560178422983	-1.2610274973041042	-1.4421987705579278	-1.7238004474673994	-1.1505415560793224	0.7419280770678358
cur_kal_20m_20200214	KP0503_AC_WP20	2016	-1.2635357965103755	-1.308520767570246	-1.2331516956158928	-1.4351448330327252	-1.7296157300664212	-1.1505415560793224	0.8048708688680519
cur_kal_20m_20200214	KP0504_AC_WP20	1508	-1.2091806781260193	-1.246484013900966	-1.178894701961946	-1.3996688586187775	-1.6376637305999546	-1.1505415560793224	0.8796213247643622
cur_kal_20m_20200214	KP0505_AC_WP20	15076	-1.289242964499199	-1.4464152212173464	-1.1705438047410563	-1.467417978703118	-1.7724761088797376	-0.9901463068609996	0.6176846940172739
cur_kal_20m_20200214	KP0506_AC_WP20	2342	-1.2228899589642905	-1.263634107529506	-1.1688259470757498	-1.3876711952215142	-1.664355755346647	-1.0915938449384894	0.7707666804654699
cur_kal_20m_20200214	KP0507_AC_WP20	1939	-1.2299324912864922	-1.2791905517371789	-1.1828957405165665	-1.4096210116343406	-1.679356547899746	-1.1181579159733475	0.8008288528262058
cur_kal_20m_20200214	KP0508_AC_WP20	2375	-1.4699488384697228	-1.5161911060759639	-1.4282108513450607	-1.541516511704739	-1.891026805518613	-1.1505415560793224	0.5686513909193173
cur_kal_20m_20200214	KP0509_AC_WP20	411	-1.0513658117470024	-1.069240298048427	-1.0398808749340074	-1.2714250435037793	-1.4555786628645184	-1.0392896879056444	0.9709910072863422
cur_kal_20m_20200214	KP0510_AC_WP20	553	-1.111460684565105	-1.1276405310108633	-1.0972099486523947	-1.2951646357742754	-1.5175020610564183	-1.0392896879056444	0.8490817036289732
cur_kal_20m_20200214	KP0511_AC_WP20	390	-1.052451880710408	-1.0692832958297662	-1.0406825990912043	-1.2762433772660307	-1.4555786628645184	-1.0392896879056444	0.9683820768828578
cur_kal_20m_20200214	KP0512_AC_WP20	731	-1.0819292668760863	-1.1050980700650332	-1.0625218178580926	-1.2979493501401413	-1.505830705240372	-1.0392896879056444	0.9086048656256747
cur_kal_20m_20200214	KP0513_AC_WP20	92	-1.2157367496432498	-1.2247801576062851	-1.2090896653938907	-1.323488693306153	-1.611075860698047	-1.0392896879056444	0.6914107578434434
cur_kal_20m_20200214	KP0514_AC_WP20	1770	-1.3729189575828824	-1.4059023663366603	-1.326972889096012	-1.3774784777984126	-1.8082213404081124	-1.0392896879056444	0.5661132317918631
cur_kal_20m_20200214	KP0515_AC_WP20	2625	-1.5537018206757118	-1.6159181596111258	-1.4946539310204856	-1.511385132380828	-1.886802574872781	-1.0851275787218242	0.4155059791017178
cur_kal_20m_20200214	KP0516_AC_WP20	1033	-1.27785181380319	-1.306279445231893	-1.2544736011800386	-1.3363038504830531	-1.706664409307545	-1.0392896879056444	0.6425364667747419
cur_kal_20m_20200214	KP0517_AC_WP20	431	-1.3236341368744777	-1.3508542411047646	-1.2961976447875216	-1.3379254817344857	-1.74973171347191	-1.0392896879056444	0.5997640359997094
cur_kal_20m_20200214	KP0518_LM_WP20	851	-1.3090322439722757	-1.3487950117928282	-1.278404873839036	-1.3273977607532876	-1.7111313918209605	-1.0382969042701164	0.59761970482867
cur_kal_20m_20200214	KP0519_AC_WP20	219	-1.1226987247363511	-1.1357305774684807	-1.110541094677454	-1.2272477535145554	-1.5360298036433322	-0.9708063677023739	0.7312702422164896
cur_kal_20m_20200214	KP0520_AC_WP20	62	-1.055637621262468	-1.0614267694721284	-1.0497328238040198	-1.2185096652719614	-1.4559305366589192	-0.9708063677023739	0.8251349675227316
cur_kal_20m_20200214	KP0521_AC_WP20	4113	-1.1439860331293115	-1.2125449921794327	-1.0920550054097478	-1.2586931936826449	-1.6126394866035232	-0.9708063677023739	0.7301796053724527
cur_kal_20m_20200214	KP0522_AC_WP20	7266	-1.057771106749554	-1.1418255891426303	-1.0071660974288794	-1.222862494829731	-1.5411530707625465	-0.9180338885646954	0.7757456002365696
cur_kal_20m_20200214	KP0523_AC_WP20	3390	-1.216069157600806	-1.2596890086423456	-1.173857358853726	-1.2490756554600857	-1.6334738731961913	-0.9030978501994482	0.5714929056443664
cur_kal_20m_20200214	KP0524_AC_WP20	1911	-1.1062947850934135	-1.1551047447793321	-1.0578604750830172	-1.1997870422912749	-1.5293142646577718	-0.8788707250958792	0.6503554172423386
cur_kal_20m_20200214	KP0525_AC_WP20	2505	-1.116311995219985	-1.1703555462761703	-1.0781543104963862	-1.215698723467838	-1.5859219441514316	-0.8788707250958792	0.6641809479640397
cur_kal_20m_20200214	KP0526_AC_WP20	4234	-0.9854568220788802	-1.0515538468724341	-0.9297822596202456	-1.1606161342090762	-1.42164007175801	-0.8114114804968203	0.7147866486846319
cur_kal_20m_20200214	KP0527_LM_WP20	12735	-1.2953666378376458	-1.3673374330398005	-1.1919371492787616	-1.322570879445302	-1.8260804437761409	-0.9217223792694655	0.5868403531382206
cur_kal_20m_20200214	KP0528_AC_WP20	4779	-1.1311688409058138	-1.2119192887576513	-1.058111667754556	-1.27243542146466	-1.5688834625538186	-0.9343148023673157	0.6897829172959129
cur_kal_20m_20200214	KP0529_LM_WP20	344	-1.7114764716112294	-1.7511409925081005	-1.693093224058866	-1.6072378105019274	-1.9052183044300104	-1.323504043195495	0.33305326296732285
cur_kal_20m_20200214	KP0530_AC_WP20	431	-1.111613543129759	-1.1340314411676269	-1.0936357062812867	-1.2428536089922444	-1.5065708337911583	-0.9319319476523699	0.6873138943228568
cur_kal_20m_20200214	KP0531_AC_WP20	733	-0.963076425507792	-0.9876695864033329	-0.9370972798483723	-1.1159496201755081	-1.3587342135929947	-0.7826399781648548	0.6867935204926308
cur_kal_20m_20200214	KP0532_AC_WP20	11712	-0.9679178941750133	-1.066940302952372	-0.879495509811428	-1.1272247422238928	-1.42164007175801	-0.7766489580406508	0.7034549281896336
cur_kal_20m_20200214	KP0533_AC_WP20	195	-0.9211405191984333	-0.9347148050690479	-0.9084718924546344	-0.9738611590901527	-1.2801628872307516	-0.6294830652492698	0.5517650246768155
cur_kal_20m_20200214	KP0534_AC_WP20	1857	-0.8465089209435309	-0.8866240436056446	-0.8137580226834754	-0.9143390920432654	-1.3040236346934677	-0.565158341162794	0.6192126193445886
cur_kal_20m_20200214	KP0535_AC_WP20	4671	-1.0049034017323395	-1.0463030778531013	-0.9533223242009353	-1.0027746358927359	-1.4561375069088203	-0.6065686779692991	0.5311330757505971
cur_kal_20m_20200214	KP0536_AC_WP20	8593	-1.1377573343041696	-1.204652371610501	-1.0874430214512913	-1.2370342771740612	-1.6796728415810822	-0.8405884276161466	0.6458414651229103
cur_kal_20m_20200214	KP0537_AC_WP20	428	-1.1811450809516948	-1.200972555880047	-1.161378227687932	-1.1983034289093464	-1.5894274508356554	-0.8552435684663628	0.5561036951211572
cur_kal_20m_20200214	KP0538_AC_WP20	5478	-0.9818283032947716	-1.0404405703627018	-0.9303645449819913	-1.0857052849360944	-1.4361148121912846	-0.6177104442279723	0.5550880795358584
cur_kal_20m_20200214	KP0539_AC_WP20	2080	-0.7222210418268156	-0.7719160429052739	-0.6808630758675787	-0.899787572035516	-1.1730677315877358	-0.578320846849913	0.7580480055135776
cur_kal_20m_20200214	KP0540_AC_WP20	57	-0.857413032991776	-0.8621699721391435	-0.8522349504820879	-0.9722045407677263	-1.2631525543782034	-0.6805440219918125	0.696418776643212
cur_kal_20m_20200214	KP0541_AC_WP20	25	-0.7688486197879133	-0.7741822003125641	-0.7661652156095531	-0.9277274818967255	-1.176949796421413	-0.643451590450663	0.7649532314563671
cur_kal_20m_20200214	KP0542_LM_WP20	39239	-1.4003881541439402	-1.5442658040546413	-1.2393632121587705	-1.3395263296447268	-2.0257889458272	-0.8125962629680695	0.5154999700537083
cur_kal_20m_20200214	KP0543_AC_WP20_d	893	-1.3293959322266962	-1.3566829191652674	-1.2951530310843096	-1.3332318824050962	-1.7650825736822902	-1.0189910739506793	0.583958725722411
cur_kal_20m_20200214	KP0544_AC_WP20	3897	-1.394319698906997	-1.4227237367501508	-1.3629208336762566	-1.3627171244041072	-1.86140460004943	-0.9588474887947408	0.5175128480159169
cur_kal_20m_20200214	KP0545_AC_WP20	6608	-1.29503498220018	-1.3547328145633202	-1.2167414816276778	-1.2993455319771035	-1.7984322561829766	-0.895569276356221	0.5575566672136564
cur_kal_20m_20200214	KP0547_LM_WP20	7741	-1.3133608181699525	-1.4048858622001636	-1.2258277319032824	-1.334716732855832	-1.8233238928505988	-0.8942618134957819	0.548900967989984
cur_kal_20m_20200214	KP0548_LM_WP20	26249	-1.5744854666460626	-1.624613376760867	-1.5018240213758975	-1.4531760679299588	-2.211031712698831	-0.9824032648610505	0.518094992162198
cur_kal_20m_20200214	KP0549_AC_WP20	1968	-1.3328764590189266	-1.370816110845002	-1.284128501000673	-1.2671012878056203	-1.7461121979233456	-0.8858005667188773	0.4803326189207434
cur_kal_20m_20200214	KP0549_AC_WP20_2	715	-1.3781226804624052	-1.403044000967178	-1.364441625098459	-1.4386352812465988	-1.7988383619305124	-0.9815818704703784	0.5147902596851136
cur_kal_20m_20200214	KP0550_LM_WP20	3781	-1.6564677863082087	-1.7083981488740962	-1.6055333413571977	-1.5309364939011962	-1.9655737421369734	-1.1946872529738368	0.400974670297213
cur_kal_20m_20200214	KP0551_LM_WP20	4253	-1.7247801616247982	-1.7425003508286117	-1.6902606720291986	-1.6228313677276114	-2.095853183089266	-1.2120943129452724	0.4198803927184433
cur_kal_20m_20200214	KP0552_AC_WP20	4589	-1.3475136924435989	-1.42799467231608	-1.2705108552780242	-1.488320732965562	-1.8199590700784962	-1.0379092693564411	0.6041116271606942
cur_kal_20m_20200214	KP0553_AC_WP20	2278	-1.3304209404053384	-1.3802214777938338	-1.281506076152559	-1.4080252997572758	-1.813929994294873	-1.0392896879056444	0.6241723415391051
cur_kal_20m_20200214	KP0554_AC_WP20	8799	-1.5522121137654588	-1.6487879565472134	-1.446573968953484	-1.6797147941260926	-2.0147223978260347	-1.3195790823364142	0.6653452227111027
cur_kal_20m_20200214	KP0555_AC_WP20	36062	-1.3924850761187786	-1.5369121568953146	-1.287914866568093	-1.5165742705289962	-2.001043669277981	-1.1201775378886625	0.6908638798489987
cur_kal_20m_20200214	KP0556_AC_WP20	13260	-1.2082528311242648	-1.280819223231517	-1.1321078695676656	-1.3929936369770577	-1.641655657044645	-1.1201775378886625	0.8311045276872727
cur_kal_20m_20200214	KP0557_AC_WP20	4962	-1.8745198202404962	-1.9116578151744401	-1.84277289586237	-1.7684311271313204	-2.219290434767203	-1.3533672017626255	0.3981537870631129
cur_kal_20m_20200214	KP0558_LM_WP20	20765	-1.8961774320836973	-2.045392612671364	-1.7752182680265944	-1.8999660592707461	-2.394791531643735	-1.3056395300528911	0.45780028759231856
cur_kal_20m_20200214	KP0559_AC_WP20	3201	-1.8654527208535445	-1.9028696587063743	-1.8301467612599758	-1.8407180274569268	-2.2815431684900513	-1.3755549600622377	0.4592669570816601
cur_kal_20m_20200214	KP0560_AC_WP20	2480	-1.8447311436389375	-1.892379828198341	-1.7980039390860785	-1.8730259531828743	-2.2815431684900513	-1.400478783683765	0.4957776439313828
cur_kal_20m_20200214	KP0561_AC_WP20	823	-0.6492653979092475	-0.6640503235781946	-0.6305442480713894	-0.7776739807869048	-1.0920740222832708	-0.30620684648376495	0.5634649696668266
cur_kal_20m_20200214	KP0562_LM_WP20	34860	-0.7433124599780778	-0.9264989251124811	-0.5397201003089728	-0.7646983464510317	-1.282595337834418	-0.23864325984495913	0.5165781928371097
cur_kal_20m_20200214	KP0563_AC_WP20	163	-0.6183832941905671	-0.6304490192578474	-0.6115041363926731	-0.6622708132333932	-1.0299556307935556	-0.29628021389192183	0.5609733229731061
cur_kal_20m_20200214	KP0564_LM_WP20	487	-0.6986499163110672	-0.7163312469123924	-0.673312767454732	-0.7361674031536798	-1.063647944660076	-0.30620684648376495	0.48188305232949935
cur_kal_20m_20200214	KP0565_AC_WP20	43	-1.079343273490239	-1.0871390244604993	-1.0701540269543273	-1.1004912618072809	-1.443156001360097	-0.66948541269465	0.4702424173800136
cur_kal_20m_20200214	KP0566_LM_WP20	37664	-0.802981630824987	-0.9360377638606023	-0.6285716857129252	-0.782976476586948	-1.2482791176244334	-0.2249238104671572	0.4351347803495684
cur_kal_20m_20200214	KP0567_LM_WP20	9287	-0.8140347162706467	-0.8705680198458415	-0.7365792216608301	-0.8483285795476342	-1.263842901678711	-0.3259068243404731	0.47957232510404296
cur_kal_20m_20200214	KP0568_AC_WP20	833	-0.9987494739656981	-1.0228320410768026	-0.9755697396544921	-1.0476121315341398	-1.4291408398536232	-0.6529795359858109	0.5545127845760588
cur_kal_20m_20200214	KP0569_AC_WP20	3519	-1.0714970816488572	-1.1159351162519124	-1.049919829687875	-1.1317220336606753	-1.5166171732192155	-0.7171269750216953	0.5567549077823566
cur_kal_20m_20200214	KP0570_LM_WP20	8928	-1.3069923392747478	-1.40937373099155	-1.2560116749691823	-1.2022755498456217	-1.612749392471784	-0.8239362263273726	0.38761656919537263
cur_kal_20m_20200214	KP0571_AC_WP20	680	-0.8176114573470992	-0.8526711826861758	-0.7890952810862407	-1.0331923709219233	-1.2529176505567972	-0.7454047898831843	0.857724457724921
cur_kal_20m_20200214	KP0572_AC_WP20	1432	-1.4518308630524897	-1.490540464858476	-1.42591360726052	-1.5199430550478985	-1.864125481873731	-1.1853749468212291	0.6074317404248529
cur_kal_20m_20200214	KP0573_LM_WP20	85	-1.5314083294540417	-1.5342353040295424	-1.5277355892741908	-1.5638350545823603	-1.8857898139802964	-1.302454415333446	0.6075089654224743
cur_kal_20m_20200214	KP0574_AC_WP20	1061	-1.6008868723604381	-1.6387701412713294	-1.5725192041942686	-1.6483936446274718	-1.9713135851972283	-1.3422734780643708	0.5888761442019683
cur_kal_20m_20200214	KP0575_AC_WP20	7009	-1.5628494152506802	-1.662875611912547	-1.5114928960847573	-1.6924280269732752	-2.040683486532118	-1.2433578637031248	0.5992960185902888
cur_kal_20m_20200214	KP0576_AC_WP20	7	-1.577853490570132	-1.5792267065297303	-1.576419367331725	-1.5982367348031574	-1.9682092701377274	-1.2468990641513995	0.541176010443133
cur_kal_20m_20200214	KP0577_AC_WP20	3386	-1.4815429721786413	-1.528558527887304	-1.4468506515626154	-1.5991271260011324	-1.903003787026638	-1.157171021927992	0.5650875565814719
cur_kal_20m_20200214	KP0578_AC_WP20	897	-1.5290978294900344	-1.5693800038701635	-1.5052394769536943	-1.5921535528150674	-1.903003787026638	-1.1854870131391624	0.521111103104666
cur_kal_20m_20200214	KP0579_AC_WP20	1249	-1.6404064653225612	-1.6755782924965639	-1.6065068791068058	-1.6160142582024926	-2.0154410099408313	-1.2573246491336736	0.49469258811269445
cur_kal_20m_20200214	KP0580_AC_WP20	2729	-1.5556406457768452	-1.5920006290979087	-1.5066544234883235	-1.5376262569847121	-1.8889539383696157	-1.0997164782044797	0.42232320361862913
cur_kal_20m_20200214	KP0581_AC_WP20	631	-1.7199084338135002	-1.7384441103911756	-1.6984868509713233	-1.6054318357847652	-2.0154410099408313	-1.2829163933334038	0.40344388355990507
cur_kal_20m_20200214	KP0582_AC_WP20	33	-1.2121271779977896	-1.216387857509611	-1.2087504292203248	-1.3436066294517612	-1.610679647216352	-1.1715878403635365	0.9076745751080663
cur_kal_20m_20200214	KP0583_LM_WP20	7319	-1.5948361606744257	-1.7200718384714537	-1.4648070507376758	-1.591123769783429	-2.086371688618616	-1.1715878403635365	0.5373242311632178
cur_kal_20m_20200214	KP0584_AC_WP20	1645	-1.766699554465137	-1.8017509094657138	-1.7425925820824013	-1.7311285791319757	-2.215461703321857	-1.3401862365545947	0.5127096164527218
cur_kal_20m_20200214	KP0585_LM_WP20	7695	-1.5849144797649073	-1.6688804203408802	-1.524812087923576	-1.7264620597777303	-2.0592394990687786	-1.3846018609292974	0.7030811690435284
cur_kal_20m_20200214	KP0586_LM_WP20	7737	-1.9323080980906546	-2.003341699997488	-1.8944260010177385	-1.92211330621044	-2.330586060516841	-1.5926565381503293	0.539723578410204
cur_kal_20m_20200214	KP0588_LM_WP20	14387	-0.9607805566742031	-1.0679350888551498	-0.819424366069621	-0.875223103245147	-1.5162253233077556	-0.48548255022967085	0.5388781577142082
cur_kal_20m_20200214	KP0589_AC_WP20	18951	-0.5001648172401486	-0.6029871679261934	-0.3671514380184192	-0.6166788955819823	-1.0148944218699902	-0.3307835640234416	0.7524067170196843
cur_kal_20m_20200214	KP0590_AC_WP20	861	-0.3972735638802477	-0.4288238908073595	-0.3801371670467152	-0.47640811237595754	-0.8313836051679102	-0.23864325984495913	0.7323780888428308
cur_kal_20m_20200214	KP0591_AC_WP20	274	-0.526008183204806	-0.5532360349040011	-0.5053790717806591	-0.516528452769438	-0.9374147594040574	-0.23864325984495913	0.5887569491011516
