plot_name	sample_name	colony_points	colony_elevation	ground_elevation	colony_rugosity	overhang_prop	outcrop_prop	environment_rugosity	colony_range	environment_range
WP10	KP0885_AC_WP10	5450	72.77054903828238	71.83725227608834	4.232299591751631	0.010800602089836377	0.5692531044101946	2.312354379471877	0.097746786	0.1
WP10	KP0887_AC_WP10	7955	34.874171813515474	61.36823729043964	2.930103460213449	0.31062846622300827	0.35205887061533947	2.338944501578048	0.100533022	0.1
WP10	KP0893_LM_WP10	3483	59.26046942312333	96.83595169032026	1.9845446012463985	0.006211345823648788	0.5051253128783397	1.3679009991919029	0.1180499	0.1
WP10	KP0895_AC_WP10	32261	51.9621467785751	47.528454083998646	2.2317542882527164	0.22545165790972127	0.4679488487886778	1.748256992892591	0.281533196	0.1
WP10	KP0903_HU_WP10	274	52.43748688379039	33.69065301300753	2.493724001669319	0.0	0.6811364670133279	1.6406873921471905	0.023439329	0.1
WP05	KP0950_AC_WP05	10675	19.704437699920902	22.397112822819288	3.397346565246659	0.0011658199606179415	0.610432309066733	1.7422960403217476	0.112416371	0.1
WP05	KP0954_HU_WP05	14	117.05310008840839	44.46696938903508	2.1944364006177417	0.002043176796311995	0.47871070279548145	1.6802241759532983	0.005557964	0.1
WP05	KP0956_HU_WP05	83	31.18213906870472	2.2337494941273928	2.4619668666510273	0.0	0.954145596480539	1.258837647606375	0.012239997	0.1
WP05	KP0958_HU_WP05	44	33.41247930522844	35.814698678800156	1.699045329310959	8.279145207875403e-05	0.35677761024862253	1	0.010768505	0.1
WP05	KP0962_AC_WP05	5203	41.02936930191446	58.29295969669192	2.803467134534954	1.0584046867561097	0.38653548809100924	2.014991446037533	0.111212873	0.1
WP05	KP0963_HU_WP05	193	37.56560379597631	131.3709306330405	2.480334522043238	0.0	0.551922008243448	1.8321396011609703	0.020197963	0.1
WP05	KP0965_AC_WP05	74	98.8216744117373	86.70165655445835	3.1897657982032412	0.0527171214623631	0.5448389293484355	2.7805190511926847	0.012757732	0.1
WP05	KP0966_AC_WP05	1805	55.14730063212847	23.599634853462675	3.0901736981338397	0.0024366166090316055	0.3917793356985144	2.1788448699726364	0.053565578	0.1
WP05	KP0970_HU_WP05	103	30.521368095742723	37.878099263256175	1.8813653896093439	0.1535180454651495	0.48033050761039764	1.897367860451121	0.015010789	0.1
WP05	KP0971_HU_WP05	159	35.069103812237394	14.432911931798978	2.807919068018299	0.0	0.4688611221367182	1.4753091479388425	0.018233408	0.1
WP05	KP0972_HU_WP05	150	61.98082582641317	44.582984277042975	2.294390342341693	0.005095954538785504	0.5532680434962988	1.480729667270425	0.018869295	0.1
WP05	KP0973_HU_WP05	222	44.91433965941958	61.03419041494641	2.814791182632987	0.0012406096947453634	0.5218856596097164	1.7483957913778083	0.022754524	0.1
WP05	KP0974_AC_WP05	3841	45.87551589578173	6.93185790539548	3.969328668908799	0.0	0.7399757951829582	1.6013621754435534	0.087274938	0.1
WP05	KP0977_AC_WP05	138	56.24947443459439	37.53485171092973	3.0876665621073123	0.0	0.749737288383027	1.6279845028161413	0.016717264	0.1
WP05	KP0978_AC_WP05	5473	96.27108974895229	40.03345540515087	6.126713393996622	0.0	0.47510866206179025	1.5820292441104375	0.085486622	0.1
WP05	KP0979_HU_WP05	99	42.41651891128168	37.96170334490591	2.300317679584014	0.0	0.4900194063816866	1.9989650016358427	0.014101384	0.1
WP05	KP0980_HU_WP05	56	45.912085367429725	22.37056159790165	2.451338143820989	0.0	0.7602830301809096	1.514679501411386	0.010425249	0.1
WP05	KP0981_AC_WP05	3953	110.49637850516335	76.65467074144946	3.113071650128457	0.36345709243810814	0.581436905795782	1.8848501199993213	0.094319953	0.1
WP05	KP0982_AC_WP05	11620	7.554861227733661	90.52224639731953	3.417450344615962	0.0	0.6291038210449187	2.2308464790639535	0.118924748	0.1
WP05	KP0983_AC_WP05	1318	124.78181993587052	37.05926627867546	2.570082368974865	0.7570042190987807	0.47028238090839597	1.3855750770947863	0.064631147	0.1
WP05	KP0984_HU_WP05	170	48.86389323081925	58.80834090526179	2.3691868129079867	0.20816741004340847	0.5441492484149351	1.3816105207024958	0.019629966	0.1
WP05	KP0986_HU_WP05	105	45.40800540759008	116.72696029357648	2.6532079434963007	0.056608625790819	0.5926359223347349	1.7797419139641277	0.015568365	0.1
WP05	KP0987_HU_WP05	51	43.69481954081839	114.22988712489756	2.3470424269976893	0.15640082188412138	0.6862631014448425	1.3738248958593555	0.009737762	0.1
